\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000012_V01_east_tfa.dat
\INPUT_TYPE = "RAW"
\START_DATE = "Thu Oct 26, 04:44:09 2006"               
\STOP_DATE = "Mon Nov 24, 04:44:47 2008"               
\fixlen = T
\NUMRECORDS = 1770     
\
\ This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu 
\ Thu Feb 25, 17:00:16 2016
\ Documentation for the KELT Survey dataset can be found at http://exoplanetarchive.ipac.caltech.edu/docs/KELT.html
\
|          TIME|     MAG|MAG_ERR|
|          real|    real|   real|
|             d|     mag|    mag|
|          null|    null|   null|
 2454034.697330 11.67799 0.00161 
 2454034.701953 11.67418 0.00153 
 2454034.706575 11.67741 0.00169 
 2454034.711195 11.68046 0.00162 
 2454034.715816 11.68055 0.00154 
 2454034.721280 11.66956 0.00167 
 2454034.726743 11.67993 0.00162 
 2454034.728931 11.67676 0.00158 
 2454034.733552 11.67277 0.00158 
 2454034.738171 11.67416 0.00160 
 2454034.742791 11.67826 0.00154 
 2454034.747412 11.67781 0.00154 
 2454034.752032 11.67980 0.00153 
 2454034.761271 11.67762 0.00155 
 2454034.765892 11.67245 0.00157 
 2454034.770512 11.67916 0.00153 
 2454034.775132 11.67970 0.00147 
 2454034.788988 11.67967 0.00157 
 2454034.793608 11.67786 0.00156 
 2454035.691028 11.67094 0.00163 
 2454035.695648 11.67988 0.00165 
 2454035.700270 11.67908 0.00168 
 2454035.704890 11.67205 0.00169 
 2454035.709512 11.68230 0.00172 
 2454035.714132 11.67426 0.00170 
 2454035.719593 11.67888 0.00164 
 2454035.721781 11.67064 0.00165 
 2454035.726402 11.67800 0.00166 
 2454035.731024 11.67518 0.00167 
 2454035.735647 11.67391 0.00163 
 2454035.740269 11.68034 0.00166 
 2454035.744889 11.67338 0.00162 
 2454035.749509 11.67541 0.00164 
 2454035.754130 11.66939 0.00161 
 2454035.758752 11.67720 0.00164 
 2454035.763372 11.68042 0.00164 
 2454035.767992 11.66984 0.00160 
 2454035.772612 11.67395 0.00159 
 2454035.777233 11.67185 0.00164 
 2454035.781854 11.67527 0.00158 
 2454035.786476 11.67210 0.00165 
 2454035.791096 11.67662 0.00160 
 2454036.691428 11.67457 0.00145 
 2454036.696047 11.67850 0.00163 
 2454036.700668 11.68910 0.00163 
 2454036.705288 11.67439 0.00160 
 2454036.709908 11.67692 0.00167 
 2454036.715372 11.67293 0.00165 
 2454036.720834 11.67974 0.00162 
 2454036.723022 11.68065 0.00172 
 2454036.727641 11.67843 0.00136 
 2454036.732260 11.68052 0.00166 
 2454036.736880 11.67989 0.00161 
 2454036.741499 11.67453 0.00162 
 2454036.746121 11.67577 0.00168 
 2454036.750741 11.68803 0.00150 
 2454036.755361 11.69055 0.00174 
 2454036.759981 11.67634 0.00163 
 2454036.764603 11.67992 0.00164 
 2454036.769224 11.67832 0.00161 
 2454036.773844 11.67591 0.00154 
 2454036.778464 11.67888 0.00161 
 2454036.783085 11.68286 0.00161 
 2454036.787706 11.67647 0.00158 
 2454037.685167 11.67904 0.00156 
 2454037.689788 11.67222 0.00167 
 2454037.694408 11.68439 0.00130 
 2454037.699029 11.68844 0.00127 
 2454037.703650 11.68119 0.00135 
 2454037.708272 11.67063 0.00157 
 2454037.713737 11.67851 0.00155 
 2454037.715925 11.67020 0.00154 
 2454037.720546 11.68100 0.00157 
 2454037.725167 11.67998 0.00156 
 2454037.729789 11.68026 0.00154 
 2454037.734411 11.68001 0.00154 
 2454037.739033 11.67779 0.00154 
 2454037.743653 11.67916 0.00157 
 2454037.748274 11.67300 0.00155 
 2454037.752895 11.68008 0.00156 
 2454037.757517 11.67734 0.00157 
 2454037.762139 11.67852 0.00156 
 2454037.766760 11.68355 0.00159 
 2454037.771381 11.67203 0.00156 
 2454037.776002 11.67591 0.00158 
 2454037.780624 11.67654 0.00157 
 2454037.785245 11.67970 0.00156 
 2454038.735588 11.67581 0.00157 
 2454038.740209 11.68285 0.00153 
 2454038.758691 11.68189 0.00151 
 2454038.767932 11.67955 0.00128 
 2454038.772554 11.68068 0.00155 
 2454038.777175 11.67525 0.00129 
 2454038.781796 11.67788 0.00153 
 2454039.676434 11.67673 0.00180 
 2454039.681054 11.68053 0.00182 
 2454039.685675 11.67295 0.00179 
 2454039.690296 11.67889 0.00177 
 2454039.694917 11.67702 0.00179 
