KOI Name,Period,Duration,Depth,Time of Transit Epoch,r/R,Transit Number,Time (sec)
K01942.02,2.433654535043555,0.03245873144084439,0.9998061478014151,133.84328522454973,0.01335402198917455,599,818.4983215332031
K06293.01,5.888226998924722,0.042065306809687376,0.9999127297951157,136.03770880265148,0.008890548532750302,248,877.0633194446564
K07638.01,335.16410522165654,0.21862220964437784,0.9996355348462382,267.48774972205007,0.016294292612413896,4,880.9587655067444
K01110.01,8.734918897603224,0.1620089106580691,0.9998424643452031,135.0672501985104,0.011899487779205598,167,833.6769111156464
K01110.02,0.6016191335728658,nan,nan,0,nan,nan,757.7890956401825
K03416.01,0.601619086040883,nan,nan,0,nan,nan,807.5992465019226
K01116.01,3.749070404542354,0.06957407013990537,0.9998628868447484,135.10676781157238,0.010972416171478656,389,878.6047418117523
K04956.01,364.87149758838314,0.21886691818633272,0.9996668535328673,396.9164929413978,0.013331344625933085,4,914.233421087265
K01104.01,0.8900936156307552,0.026598408968330527,0.9997278626296987,132.37884282316352,0.015540232392545874,1639,875.8773968219757
K03446.01,11.961247375654292,0.10536797774824908,0.9996640967616274,359.16036112058026,0.017222218035423693,103,610.9061694145203
K06294.01,11.961353258105524,0.12511712349660187,0.7761436783590896,131.90012574475284,0.44697585564005954,122,1340.323816537857
K04298.01,2.8948827373140267,0.12649564487279136,0.9999717557742906,132.62786342339996,0.004978921049463764,504,863.6747770309448
K03259.01,72.93375852063289,0.12491384502787904,0.9995785496933949,198.10387940447495,0.020431844211418197,20,920.4022922515869
K01099.01,161.52562131811712,0.15667078000297927,0.996175852881925,198.00147003170753,0.0575923066314581,9,924.5452189445496
K01118.01,7.372742718507912,0.05269194996519412,0.999845674564553,137.61684210553267,0.011725064541525623,198,880.590416431427
K02081.01,6.214129680846224,0.32862653883280996,0.9999469544096199,132.23143542872972,0.00690893205156627,235,835.973742723465
K02896.01,1.0774627405491222,0.04281797965023939,0.9999657701780239,131.5767609774919,0.005604054460149338,1355,880.318190574646
K02232.01,101.13155783269214,0.1622383662938813,0.9990178707387752,210.1762766681853,0.030259446132826294,14,896.0051729679108
K02232.02,12.834975809283414,0.09099740100519581,0.9998070639421246,134.3617565343408,0.013263451144578936,114,838.1227762699127
K00986.01,8.187337541437138,0.114256225046913,0.9996240718031216,138.05284073072156,0.018360904246685,178,834.2183523178101
K00986.02,370.9723672016662,0.20770537108470727,0.9993726138618839,258.2436707126127,0.0228317864859418,4,828.5412538051605
K07639.01,0.6016146522543853,nan,nan,0,nan,nan,833.9020133018494
K01113.01,25.933404371708814,0.16938276392173052,0.9997340181075656,149.7708023101315,0.01537824431145409,56,848.1056551933289
K01113.02,83.44715347341804,0.24002825190382915,0.9997682060434046,158.659928309038,0.014465320148427614,18,854.4490449428558
K03786.01,0.974300666486144,0.05222012764070526,0.9883527278890698,352.5705633093466,0.10221128749603532,1272,949.3929862976074
K06295.01,204.227503675809,1.012117981607901,0.9906011969346927,164.79431402260224,0.09209660287193763,7,1362.9139330387115
K04659.01,41.867115960497145,0.18513387552753524,0.999921070951168,146.98911510236925,0.008440712327979128,35,867.96981549263
K07640.01,0.6436958740205468,0.01921960067200933,0.9999306082063066,131.66117404777742,0.00785326307523122,2268,868.6721181869507
K02170.01,0.9415896359579828,0.03743410747540851,0.9996810839111252,132.0331610468029,0.016861290962798713,1550,847.734442949295
K06296.01,5.499859445067166,0.2898681700839059,0.9939665802152032,132.78492214577594,0.07422334215232637,266,1301.477971315384
K04857.01,4.114924452308633,0.11318038178173687,0.9998960652685907,353.4021798333829,0.009539477875747368,301,605.154965877533
K06297.01,2.6298582347008814,0.16847908415151983,0.9223257686738258,132.06201681620615,0.26491790378655383,555,1355.6863329410553
K02277.01,2.6298582332427363,0.1391438526642571,0.9999258136093345,132.06224760101844,0.00809764162901902,555,858.3888928890228
K01103.01,90.12160560275986,0.39760711872497706,0.9995966044639636,356.23383772692256,0.01855622981167909,14,621.050862789154
K04957.02,4.987887029828355,0.05850216843584263,0.9997735652986748,173.55067341035522,0.014568374343723751,285,815.161209821701
K06298.01,1.9735357627472958,0.16792068255440254,0.9998945578308732,131.949919949085,0.009700922089072613,740,901.2750322818756
K06299.01,0.9475438389413655,0.04557594743001773,0.999954875862403,131.8765386683025,0.006377204008783338,1540,870.0558648109436
K03993.01,0.6869870841523089,0.06440046968299608,0.9992493977465432,131.6575478322904,0.025898251794617504,2125,1137.2202560901642
K03034.01,31.019886858972164,0.06430136482443789,0.999366200200599,138.025954426397,0.02378265374519731,47,902.217969417572
K06300.01,6.62755688458572,0.1626311915707855,0.8328336713803733,132.54315688063622,0.3872449380828883,221,1343.0612924098969
K01788.01,71.5261103207381,0.10068114882014605,0.9951149907786153,263.2027014882977,0.06235753918800765,19,408.5716280937195
K01788.02,291.74805688979336,0.11331690638972183,0.9984100936303629,543.2464844807647,0.03327156410941249,4,356.45069313049316
K04849.01,3.1993522445354365,0.05933497555790409,0.9999408635991993,133.00757270513063,0.007153635767091623,456,828.7324318885803
K07641.01,3.794290928343879,0.07731460209929143,0.9999447184087608,132.13577639225915,0.006937555493845096,385,849.7131698131561
K02807.01,3.37564109723381,0.0470587933232648,0.9998750483279795,134.21746716083172,0.01044647276480956,432,855.0682575702667
K02032.01,14.07961696556249,0.05662565877160007,0.999875718077428,139.95314099887585,0.01046892263887479,104,885.2354052066803
K04875.01,0.9121737853325282,0.043873661631534,0.9998996323664667,131.8038895747618,0.009503642371441703,1600,839.1373155117035
K00197.01,17.275664588390814,0.1350950532302015,0.9910770707393909,133.85465610774312,0.08909931780462126,85,1239.6452174186707
K04959.01,420.93159667939346,0.24022646170787726,0.9964444400212232,196.49811989929321,0.05977310752023303,4,916.3385219573975
K01824.01,3.553766557167767,0.11692713597381539,0.9998641043057882,134.6440259922984,0.010988760754789145,410,854.6240799427032
K01824.02,1.6783047763958907,0.07842258507294779,0.9998944064967177,132.69423068649365,0.009474453343821776,869,729.4697959423065
K02692.01,1.2576793855644686,0.034157241246820964,0.999348701429276,132.4998142538497,0.02411409897204573,1160,857.1440134048462
K02335.01,16.223745803910187,0.09581544837962243,0.9998097985413297,136.01854050820967,0.013120816151223036,90,869.816568851471
K06301.01,253.2755043079244,0.22771280017367693,0.9990203077581641,597.6509709674076,0.029595560782560794,4,653.8341047763824
K03379.01,30.454546361945106,0.19766846131731416,0.9997494326895793,140.75354204524984,0.015193944279544382,48,856.6557440757751
K03814.01,5.950731595891028,0.177987653696737,0.9993371187568998,135.05966804625842,0.024473768641175633,245,1064.6526651382446
K06098.01,1.1298420120745143,0.05438248521628269,0.9965999646390626,131.78394543130463,0.05544702498396983,1292,1348.3887853622437
K04389.01,16.33704880669316,0.12757788972193473,0.9998653409094791,132.18976403696098,0.011132252994826652,90,843.2657914161682
K06302.01,28.597349621525602,0.20468629633478833,0.9382998424350288,152.98709912836438,0.23471900562680476,51,1287.5454292297363
K02540.01,2.6758838894099735,0.051026741406116856,0.9996851212300167,353.1438822913026,0.01623741529872092,463,470.1441843509674
K02380.01,6.356957208421751,0.036402607194057864,0.9997751787253822,135.48200428845513,0.01411560961962279,229,638.5272579193115
K07642.01,1.005231004294306,0.05140528715507257,0.9999526310484839,132.1154131125973,0.006532704523672558,1452,660.1168880462646
K06099.01,7.244637610310796,0.07313631385594932,0.9098768222509989,131.8651277502705,0.2731068784835749,202,1069.9201431274414
K01119.01,7.244637609041739,0.07309226268221482,0.9999526403621382,131.8673601817711,0.006177821612159167,202,656.6870927810669
K01119.02,13.554639224848103,0.06100365241124874,0.9999581977951696,139.81693458311426,0.006046593555457696,108,590.5257034301758
K00264.01,4.029764667485761,0.10948643990886414,0.9999011666370667,134.42279248365878,0.0094431332129605,362,831.4646732807159
K03648.01,4.029798242725812,0.12225971860675264,0.835034745709303,908.1293958590644,0.38234450171172646,170,289.6535623073578
K02186.01,14.979538577096132,0.11889691050415285,0.9991598126976993,353.1722653770642,0.02740395639619073,83,580.4723968505859
K01091.01,30.47548929444124,0.18537466900671323,0.9767378891213899,380.793002667104,0.14392312048465053,40,870.9377748966217
K06303.01,30.47591243350903,0.1796483891649224,0.8291308087691182,136.97780276719627,0.3853414010514323,48,1269.340895652771
K03362.01,30.47591242862119,0.1796986045629113,0.9315961445666755,136.9780092692417,0.24377435193848404,48,1274.574261188507
K04844.01,0.8560753247238433,0.03743178339376847,0.9999153769780652,131.84195617718646,0.008622328116338361,1705,884.4798386096954
K01878.01,40.808248731997296,0.10157198524142279,0.9996696560591726,142.70670364190195,0.017311797526992533,36,907.2015066146851
K04963.01,215.71066819103245,0.14590221722192515,0.9998504725571375,322.4707330168193,0.010513045597959013,6,938.2194781303406
K03483.01,95.71844456957655,0.09400538856116057,0.9997161652302762,220.75123186069862,0.015606765695587967,15,892.8739852905273
K03373.01,57.05777748411033,0.2060362293702775,0.9537278339439896,164.27546791363025,0.1999713010457167,26,1186.28741979599
K06304.01,13.78208428659545,0.1741268598638016,0.8369013640372877,139.49567364465162,0.3813938461106699,106,1332.3752436637878
K07643.01,29.449077039995938,0.06042920273445965,0.999914360529344,141.9703347360121,0.008811849276285042,50,905.6452810764313
K00273.01,10.573762925526909,0.06873503552628167,0.9997708798528918,132.76175303745325,0.014378410292959158,138,859.5167548656464
K04145.01,3.254193971182473,0.17233405053514797,0.9999582456695522,133.51927612462808,0.006139839943909236,448,814.804044008255
K04091.01,204.45616387057606,0.12505710098928383,0.9996398208574448,334.086125534988,0.017913211106601656,7,908.1716773509979
K04395.01,1.9200155358324806,0.05206380333883804,0.9998477041588599,131.73674597254208,0.011713756727886533,761,840.666157245636
K03225.01,4.875398293095081,0.0029263941490253157,0.9999386865856241,134.5251102150217,0.004798956870992343,299,996.2595310211182
K01112.01,37.80977327705451,0.3019470992438593,0.999813664343142,158.35588168818947,0.013151379850384913,38,822.3555560112
K04720.01,239.81577803067827,0.1655425765188381,0.9992674182137247,477.26570639104557,0.026724611514160473,5,634.9698085784912
K07644.01,121.41544285826087,0.10676790824366335,0.9996774001584205,225.35843591908088,0.0165176100175948,12,898.7909450531006
K06305.01,0.601619104937411,nan,nan,0,nan,nan,823.6671028137207
K04144.01,0.9753012645445597,0.0387437839417873,0.9999173742445295,131.6791802638636,0.008615646247223947,1497,836.3280999660492
K01088.01,0.9958467809824904,0.029751531487189467,0.9973950148767522,132.34781302328253,0.04841768113591606,1465,1361.7670600414276
K00795.01,6.770177056197594,0.07106289611952499,0.9989702127555412,136.728509385407,0.03039792132478541,215,838.4018678665161
K00796.01,0.8885721050067004,0.047906668916476595,0.9931176545997896,170.30816478080735,0.07856724091306909,1599,1285.2366394996643
K03763.01,0.8885876215649363,0.05260056123327508,0.671893619472075,906.9284016814712,0.5422738512671917,770,300.4576165676117
K01117.01,11.08931407019318,0.20662026814776413,0.9999237210447562,141.77190636450734,0.00830864601922333,131,836.8030917644501
K06306.01,1.8468413185923327,0.08892841887160426,0.9851822572918322,133.34270334389078,0.11538829785391853,790,1350.3862669467926
K00797.01,10.181363409153146,0.09916737924062251,0.9955935449404619,177.14700845606313,0.06318875595075663,139,1094.821206331253
K01115.01,12.991939278417677,0.19962962506258916,0.9998567721633316,136.3158510916639,0.01143930162417629,112,840.3666026592255
K04114.01,34.28712010423491,0.07198422521511019,0.9998079535471305,156.41966263035158,0.012450060537857266,42,915.4422223567963
K01950.01,66.41301075752129,0.2423400326372216,0.9990242337937771,387.3996621925751,0.029100610768413738,19,622.5433051586151
K02784.01,4.142342485259207,0.09308702861326056,0.9999464775881797,132.9156815996112,0.006883379050973844,352,821.823183298111
K01111.01,10.265268912977605,0.1302124636644295,0.9997211741292715,136.50252752482334,0.015627167644490816,142,853.351820230484
K03380.01,10.265654206532986,0.09780777024494142,0.9997947843120072,136.46729673288004,0.013370657404517976,142,828.9505145549774
K06307.01,10.265654213613775,0.14313142565026177,0.883447283155775,136.47570527661586,0.3186060875264672,142,1323.7194647789001
K02099.01,78.10147298214021,0.23299010239569257,0.9997662873453531,139.43687021252538,0.014473248902845666,19,865.4534590244293
K04965.01,10.265654213613775,0.1075852060717628,0.9998140373614925,136.46673433255606,0.013052147470177102,142,824.0840654373169
K00798.01,1.670918276359647,0.09005085204217456,0.9996364155367771,169.97440695262353,0.018064353007846576,851,805.377818107605
K03277.01,42.91360423182079,0.20961410443441642,0.999913931843428,139.88004046240866,0.008723876545970835,34,870.0970509052277
K03945.01,0.7239361642142645,0.05612557118130966,0.9998585620114161,132.06341725462562,0.011302718062701052,2016,971.8730638027191
K03203.01,148.46727825803586,0.18958341824525446,0.9999284464313795,268.5895448871496,0.008527570146393078,9,936.3700730800629
K02490.01,11.606197654708359,0.08283121221365819,0.9994426126049522,134.42760643496197,0.022530921023485924,126,842.7788200378418
K01949.01,0.9934804012110452,0.04780025129123345,0.99550284745216,131.60479832755513,0.0638904942482531,1469,1285.992553472519
K01087.01,0.9489434185402149,0.0808769533330369,0.9994123921660751,131.51427404100005,0.022985064528839125,1538,1186.2937715053558
K03918.01,0.9489385271105749,0.09064216393158862,0.7500376011537907,907.7508561654504,0.4733929513588963,720,296.15383791923523
K04187.01,7.0714479709561004,0.09869713023944893,0.999910139832455,136.47123535567667,0.009109594909202554,206,849.6660709381104
K06308.01,2.1635458359859387,0.14753299085639476,0.9596974771373756,132.93501124182612,0.18097735284140737,674,1094.1633973121643
K02055.01,8.678618102992772,0.1063963604832298,0.9996158627776726,133.05148807934847,0.017995355275381313,168,656.0890579223633
K02055.02,4.025802944881056,0.07513524172706626,0.9998122839798861,135.41813474296754,0.01294809058605231,362,608.6981015205383
K02055.03,2.504716224994919,0.05608343836769607,0.9998660744176394,133.6380858583245,0.010727152643270921,582,550.6721081733704
K01786.01,24.677682252101054,0.4018752481030216,0.9990476919407947,137.77675402553334,0.029142284570824954,59,709.2441501617432
K07645.01,424.6030061230293,0.17457420216815864,0.9987716722301815,131.56201269204772,0.028003676941346565,4,681.1665966510773
K01105.01,5.7656388729537795,0.0854655682208668,0.9998089924346767,133.31252899381818,0.012529640895738953,253,629.1406631469727
K02773.01,0.878847718610509,0.03379470239530485,0.9997835016429322,132.37200042797357,0.013427069567252944,1660,670.1618402004242
K00401.01,29.199209799189482,0.2087443804615224,0.9986337693414282,156.21752914806714,0.03612825908242327,50,903.1420872211456
K00401.02,160.01590619740554,0.1681204004467689,0.9987245940050112,251.2829552421082,0.032450757510304296,9,863.9681594371796
K00401.03,55.32681066546746,0.2000784658905761,0.9998614375307221,186.33215882376413,0.010967380009926812,26,835.4183027744293
K07646.01,72.44385003809595,0.08908917773690507,0.9996973142785225,232.53197860699873,0.017322336783644535,19,869.5804762840271
K01108.01,18.925250252668604,0.13549779638485587,0.9995677672651969,149.4908170677429,0.019663985616125635,77,823.9243545532227
K01108.02,1.4753187731614616,0.08341660272553415,0.999893089467732,131.82650649171194,0.009714626513800973,990,803.7743194103241
K01108.03,1.475293921030744,0.08299212151582464,0.9998930126921387,131.83814767050515,0.009693915108477384,989,793.4404392242432
K03395.01,10.005060999249606,0.1265978156788655,0.9999019871261134,136.81611256520176,0.009418763897280706,146,815.9582834243774
K03072.01,24.335933452708197,0.0811443625203058,0.9995637832816432,154.39925404174946,0.0193388385710872,60,856.0609970092773
K02314.01,18.870483041263572,0.12318746656351331,0.9995765970572787,143.95273525140732,0.01911648144750485,77,839.0276114940643
K04966.01,2.311629551370438,0.05339534203231386,0.9995919325172085,132.11401678605324,0.017562343890984385,537,456.00026679039
K04548.01,0.6016191346178347,nan,nan,0,nan,nan,823.5479879379272
K06309.01,0.7309526119932812,0.06851260521621987,0.9999796383723134,132.2071235813936,0.004279868940805923,1996,858.6952946186066
K03996.01,0.7309412394474701,0.06231224335880663,0.9998940247955074,132.22291390890499,0.009770475024884491,1996,858.7056896686554
K01100.01,0.7309271488715581,0.06942839266176935,0.9998222723276148,352.9785866347592,0.012534485594321432,1694,592.8547985553741
K04055.01,0.7309412408480257,0.06854666038197581,0.9999796918668532,132.22005442994566,0.004286951091223093,1996,861.2582340240479
K02917.01,0.7309405489992873,0.07899217047776987,0.9999064692329527,352.9641530221534,0.00923431485628088,1694,592.1538550853729
K01107.01,0.7309298676983469,0.06852750432880238,0.9999114976682952,132.2360321149098,0.009028322548740505,1996,860.6224894523621
K04031.01,0.7309298685380982,0.07536269507801173,0.9999359496986066,132.23694647123193,0.007571566379581848,1996,828.1136128902435
K03992.01,0.7309412395869562,0.07909158823562067,0.9999028068090353,132.2208138258499,0.009372386773839132,1996,844.3151245117188
K06100.01,0.7309412372043038,0.05148652782514983,0.9999716403921276,132.2150829211291,0.005092882840416205,1996,876.2107963562012
K02150.01,18.508178372775077,0.14526970606624232,0.9995864132479012,131.54819609722907,0.0193169809604925,79,822.0563991069794
K02150.02,22.352485407693138,0.11526110852151716,0.9997992050542904,149.65170481355426,0.013571202747528068,65,814.5618731975555
K07647.01,7.0468719573839635,0.06099240425570682,0.9998566574116796,132.76140028716742,0.011113338421965619,207,827.3829832077026
K06310.01,7.047125909838802,0.050411954390350684,0.999780869385387,132.7438614125449,0.014170441314409121,207,835.1618032455444
K06311.01,7.046892591059901,0.08125955138780984,0.9463410251557125,132.7617130425222,0.21879747476391642,207,1313.970023393631
K00381.01,6.337473819110512,0.04970027080057725,0.9986583204564747,132.1695626425696,0.03459760701721886,231,924.4878175258636
K02928.01,17.733233759779917,0.13995278706254718,0.9998404119141703,143.9380020443003,0.011972117574602894,82,852.658013343811
K06101.01,17.73403241383722,0.1862684805898622,0.8827311708510572,143.91498396685972,0.3272633649925467,82,1299.9704504013062
K03068.01,3.9167469984521808,0.06594689128368421,0.9998842437938366,133.60171312789805,0.010315717994236744,373,825.8466765880585
K03068.02,6.651694652031735,0.07111973018470258,0.9998910102791815,137.6726354485171,0.009673517661753131,219,754.9642977714539
K03643.01,3.900107925821627,0.107890026070292,0.9062475310652681,909.4870909875034,0.29037851853164925,175,293.0450806617737
K00382.01,3.9000543284663864,0.09633805413274374,0.9996183882345617,133.37620191160292,0.018561470717921625,374,864.1967186927795
K01102.01,8.145021889339475,0.1366905739297932,0.999721356858097,132.42360013061997,0.015835943862778333,180,837.2046465873718
K01102.02,8.145021889339475,0.12733024114981822,0.9997221996122619,132.4230893308084,0.015606161188914001,180,755.5461473464966
K01102.03,18.998601567677408,0.0955353439901716,0.9997140838272296,144.72541119014303,0.0162230205590561,77,713.475198507309
K01102.04,4.244284481711931,0.08696675445708811,0.9998772045679263,132.83291125104728,0.010279189304754539,344,669.8766345977783
K07648.01,1.1834860084566725,0.038880880712096604,0.9999120080749436,131.7525441820277,0.008779165942861105,1233,843.468578338623
K01090.01,8.387167032422134,0.05449367622675016,0.9975982992667115,138.89736370712254,0.046207572346832364,174,1146.521061182022
K00966.01,0.7589143795246305,0.018162469709566025,0.9986372349339916,131.92908659248832,0.032233554015493666,1923,1271.0405948162079
K02413.01,12.904772144168932,0.10155708212274238,0.9997116693162701,144.30155655312245,0.01593734773720558,113,829.9218723773956
K02413.02,31.20044244750482,0.14653105588161625,0.9997608515376143,140.0775975730987,0.014620976573375188,47,827.0351741313934
K03057.01,29.72668823275866,0.11226072634809078,0.999325898767356,372.48021941462076,0.024679560411940464,41,618.2661778926849
K03057.02,10.613282817775554,0.12153162197774792,0.9996232145134978,353.1393956970533,0.018182935236482425,117,584.0086555480957
K07649.01,82.36089110177467,0.10429354661711479,0.9994975791070259,142.59880296547067,0.0209560040768981,18,907.1846535205841
K03343.01,83.26478992089605,0.12144113639557066,0.9995682763715402,194.2432216983239,0.020045553703552217,17,918.9675481319427
K04967.01,77.986261855584,0.08551685224642938,0.9995369225995774,240.02096410668258,0.02116234135043369,18,886.4950733184814
K01093.01,1.057492070739667,0.0677126851605375,0.9999120096902712,132.31747685086154,0.00897807518317017,1380,839.6399552822113
K02066.01,147.96606294148185,0.22941018378974679,0.9992342777294204,263.11344650843694,0.026604613297214086,9,914.5907790660858
K00490.01,4.393048089512282,0.08966256278994769,0.9996793768929821,133.336908232695,0.01692557173877322,332,836.7115416526794
K00490.02,4.393048089512282,0.08926432861918494,0.9996796567407763,133.33732099102818,0.01693768426748396,332,818.3588817119598
K00490.03,7.40605039021351,0.0949085502785146,0.9996778133778617,134.07086610975693,0.016746005613923944,197,744.8987746238708
K00490.04,21.803827157531625,0.09246686740208934,0.9998251110812904,139.06253709539516,0.012213090999474456,67,713.7877566814423
K04968.01,2.9453382596708875,0.09691642205705324,0.9994749920502684,133.96195297105282,0.02172076489820174,495,935.2187931537628
K01106.01,7.426031247467676,0.13738656729169216,0.9997068624126136,132.47149763378772,0.016147287271130663,197,829.4085931777954
K01106.02,15.986344954351651,0.14225011712472543,0.9998996873930154,137.607927679979,0.009716060456576935,91,766.496426820755
K01106.03,13.230057193808848,0.12370359664982013,0.9999025631084724,134.34225706384066,0.009092989262750876,111,818.9095778465271
K03515.01,82.13850265507983,0.1616230932075631,0.842876869911354,196.10582230878396,0.37858173551837915,17,1767.5143258571625
K03185.01,0.9341381845339385,0.05437271189803174,0.9999896945016733,132.39836790936423,0.0031188655010956946,1562,1531.904631137848
K01098.01,5.489812210419102,0.0925131795963343,0.9995967952130623,134.10856215933993,0.019150924440845846,266,1744.0984694957733
K04141.01,0.9780290051877827,0.051751109931981905,0.9999373545790042,131.6916747864466,0.007542587867442182,1493,1761.3614337444305
K05984.01,3.9126591165940368,0.09649975652956834,0.772527731432111,133.42231268522477,0.45362963677818047,373,1849.8152537345886
K02863.01,1.7033161627423659,0.06154106180059384,0.9999554576048179,132.4713696778229,0.0063879326092812485,857,1609.994306087494
K02824.01,1.7033411574526884,0.06859405293623368,0.999746920008696,353.8916675795526,0.015048538856446718,727,641.0889739990234
K06312.01,1.7033161627423659,0.08197093406402135,0.6306367573010989,132.4709978063697,0.5760572846117646,857,1733.53311419487
K07650.01,0.8516823003082463,0.059972370908124024,0.9999452386659736,131.6030471959671,0.006928849254574329,1714,1605.0536665916443
K06313.01,1.7033161637012775,0.05594555107615507,0.999917279555502,132.46966742901873,0.008693919624396827,857,1732.4888246059418
K04347.01,3.057013292709855,0.10690426118495353,0.9999023041096037,134.51308544660458,0.00909494636824721,477,707.3223171234131
K06314.01,334.96312590123597,0.17485969877973187,0.9986274431757726,400.47647251645856,0.030261690174107497,4,753.5650417804718
K03977.01,0.7087944523793516,0.05819420591085986,0.9867556914854926,352.60419030623154,0.10489048885028525,1748,771.5939693450928
K01101.01,11.391062336073372,0.07164615571259841,0.999228787572602,137.69299129101995,0.025565859989148267,128,727.0934340953827
K00799.01,1.626622470101047,0.0352972317460408,0.9990109642555437,132.40187847913384,0.02848387542841184,897,759.2987997531891
K01089.01,12.21819054909555,0.07005071455654532,0.9984381135725824,140.31838678214083,0.036472447269723804,119,763.3083696365356
K01089.02,12.21819054909555,0.0690036573435539,0.9984005026155605,140.3175767322001,0.03682836203165743,119,745.4554040431976
K06316.01,67.41926724029278,0.13282137113191755,0.8602295151758358,133.42515658027327,0.3375530669363606,22,1025.2305505275726
K00121.01,8.810849138835195,0.10764476757642974,0.9997160077144628,136.46653090414708,0.015098948044009011,166,697.3963232040405
K04035.01,8.811042770897764,0.0936125519728199,0.9847436688707761,1008.7419454117717,0.11284430984887094,67,148.01459455490112
K04397.01,0.8957064980446143,0.021377358853133206,0.9997802403496503,131.97716327095355,0.013877727880714254,1629,723.5723688602448
K01759.01,1.3340824687803148,0.06436114994467146,0.9477664300134023,260.44201376594623,0.20633214216069334,998,894.0825793743134
K00006.01,1.334088930475883,0.056395919670551034,0.9999514159061632,132.36391365826614,0.006337362692311554,1094,723.6216795444489
K06317.01,7.363580806817096,0.12022699972536256,0.896563369564657,138.69433024627327,0.2893664494678086,198,1055.2183690071106
K02052.01,4.224526597674997,0.03881568147665097,0.9992154823550645,133.09873234644564,0.02543907335856679,346,733.9664590358734
K07651.01,365.4123575185009,0.17493447132588358,0.9993468156346924,491.2593166799005,0.02432560695863262,4,748.006786108017
K06319.01,33.69198854005502,0.16567447301318697,0.6583622766984839,158.88446504914347,0.5530187599161853,43,1712.9812264442444
K00377.01,19.221838419506252,0.15102514481933382,0.9972999786144917,145.87161577128825,0.049348534450291436,76,1715.291835308075
K03781.01,2.8824496217556264,0.24313358752408074,0.998943182414749,131.62479471200754,0.030875827192885306,507,1392.96937417984
K03084.01,1.5404008523015718,0.05562154578250618,0.9999208692086856,131.98733268082103,0.008305799682721013,948,1552.6149215698242
K01830.01,13.22681694809257,0.11477910972455059,0.9993906058394548,142.21125727532097,0.023544845375053407,110,1526.5452301502228
K01830.02,432.52658603876694,0.2115663726037034,0.9991875811251101,261.6781018831034,0.02716195204660459,4,1606.3150787353516
K06321.01,2.115461622265752,0.16384434644948143,0.7199903072775653,131.99856927802662,0.5020537686465103,690,1708.4006750583649
K03635.01,2.1154970603622982,0.16623559392522716,0.9669419591627945,354.11357923464016,0.17224080806137657,585,978.8234963417053
