KOI Name,Period,Time (sec)
K02144.01,0.010566247802018505,1.2679364681243896
K01820.02,0.010542268206216331,1.2571711540222168
K01150.01,0.010534430482592306,1.2661864757537842
K01151.02,0.010551215705790064,1.2612590789794922
K01142.01,0.010502348908450395,1.2684335708618164
K00260.03,0.010020042999141134,1.2575321197509766
K00573.02,0.010476190299345548,1.2569739818572998
K00575.01,0.01042245848213022,1.2713019847869873
K02145.01,0.010007894723150067,1.2664825916290283
K00152.03,0.01044644974280571,1.257948398590088
K00116.04,0.01051371181459284,1.2537996768951416
K00910.01,0.010026665724795233,1.268662929534912
K02624.01,0.01039949918332267,1.1957330703735352
K02529.02,0.010524933087572977,1.2618238925933838
K02016.01,0.010439545879898988,1.2137987613677979
K00370.01,0.01007739880316918,1.2664265632629395
K04300.01,0.010432346241112651,1.1921992301940918
K00692.01,0.010433098054949831,1.2657320499420166
K02346.01,0.010443549846604977,1.2675023078918457
K02436.01,0.010562608120426049,1.2655456066131592
K01278.02,0.010511032483133231,1.265162706375122
K00579.01,0.010481727323326504,1.2673211097717285
K01279.01,0.0104468240653037,1.2666432857513428
K00916.01,0.010000886330078722,1.2692570686340332
K00137.03,0.010491914302232078,1.2570199966430664
K03384.02,0.010525297644835096,1.2618532180786133
K06186.01,0.01051836435484721,1.26725172996521
K01891.01,0.010505917336337474,1.266892910003662
K02340.01,0.010003848023330012,1.2677676677703857
K00921.02,0.010498299499700757,1.262904167175293
K01893.01,0.010487933740316877,1.2683897018432617
K00172.01,0.010450070469402044,1.2678749561309814
K00693.02,0.010938287944393488,1.2627995014190674
K03432.01,0.010503604018438709,1.2666304111480713
K01904.01,0.010501290570862945,1.2666232585906982
K00523.02,0.01051065394411935,1.2656888961791992
K00581.02,0.010455850173712438,1.2610604763031006
K00042.01,0.01037716575171932,1.26725172996521
K01404.01,0.010490135385266273,1.2672593593597412
K02595.02,0.010499069975721162,1.2634804248809814
K00923.01,0.010003121143805992,1.2666568756103516
K00464.01,0.010143840280230233,1.2677216529846191
K02688.01,0.010534063693839073,1.1269657611846924
K04009.01,0.010589678666699217,1.264876365661621
K02038.04,0.010511375710178326,1.2499973773956299
K01412.01,0.010003162314762993,1.266814947128296
K00700.03,0.0104495616863317,1.258986234664917
K00159.01,0.0100118631193876,1.2673654556274414
K01874.02,0.010492849743448026,1.2643260955810547
K02169.01,0.010649641710365356,1.266634464263916
K01413.02,0.010444402569403665,1.257934331893921
K01402.01,0.010502182406487991,1.2684240341186523
K01933.01,0.010516228333991491,1.2666354179382324
K04500.01,0.010576971418662779,1.1939921379089355
K01915.01,0.010444297214904209,1.2665879726409912
K02256.01,0.01051758522913021,1.1958024501800537
K00421.01,0.010010009047509507,1.2647182941436768
K01403.01,0.01056185958396983,1.2653934955596924
K02107.01,0.010526558266301762,1.264688491821289
K02491.01,0.010498012517372502,1.2650527954101562
K01405.01,0.010010665124851723,1.2477538585662842
K02397.01,0.01046616829527312,1.265989065170288
K00585.01,0.010504994828356711,1.266139030456543
K03975.01,0.010589201755632828,1.212916374206543
K04241.01,0.010554529003125795,1.1934082508087158
K02298.02,0.010512773829402147,1.264500617980957
K02020.01,0.010501018925392753,1.2660739421844482
K04215.01,0.010503467256786522,1.265843391418457
K00196.01,0.01044673460233711,1.2648015022277832
K01922.03,0.0132659036209537,1.2489032745361328
K01977.01,0.01051418211740304,1.2677876949310303
K02121.01,0.010502122113535411,1.3365957736968994
K00938.03,0.014072277357756676,1.270228385925293
K03296.01,0.010518320409576055,1.2501022815704346
K04076.01,0.010466888840116591,1.2557392120361328
K00707.03,0.01045168898207177,1.3506441116333008
K00119.02,0.01057759768626959,1.3494625091552734
K00941.03,0.010486456775758877,1.2211496829986572
K01978.02,0.010588572155188635,1.2477953433990479
K00180.01,0.010494148680876702,1.2462055683135986
K01488.01,0.010515879324335373,1.2490193843841553
K00711.01,0.010513439939890465,1.2474195957183838
K00588.01,0.01001895729589822,1.2493667602539062
K01498.01,0.010530159144457516,1.2512123584747314
K00183.01,0.010295020291031106,1.2529919147491455
K01854.01,0.010470192262113407,1.2259039878845215
K02913.01,0.010004356403358141,1.2492530345916748
K02545.01,0.010477303612335733,1.248260736465454
K04617.01,0.01049934244398639,1.3467743396759033
K01913.01,0.01050901932475507,1.250152826309204
K01849.01,0.01057741354520318,1.2498083114624023
K00948.01,0.010442280432726433,1.250471830368042
K02035.01,0.010004962323424038,1.227640151977539
K01505.01,0.010537534296115128,1.2512505054473877
K01521.01,0.010531861332159628,1.2493696212768555
K00954.01,0.010494088099917908,1.250471591949463
K01526.01,0.010506477474851898,1.248534917831421
K02880.01,0.010506392012882795,1.233989953994751
K02715.02,0.019199871228814776,1.0930721759796143
K00470.01,0.01044423772378424,1.2278342247009277
K02423.01,0.013322844241380428,1.225464105606079
K00717.01,0.01056906556502645,1.2482552528381348
K02509.01,0.010523765866476487,1.2493913173675537
K02751.01,0.010576126700897408,1.2500078678131104
K02732.02,0.010458083563967418,1.2377185821533203
K01606.01,0.010534263150253846,1.2498104572296143
K01955.01,0.010441682455674055,1.2514746189117432
K02135.01,0.01007115444090812,1.2269377708435059
K01779.02,0.010451634425705486,1.2188959121704102
K02285.01,0.010857019515508144,1.2342638969421387
K00719.02,0.010500339438719425,1.2458679676055908
K00593.01,0.010539770697161003,1.2508671283721924
K00593.02,0.010512622253176796,1.2458984851837158
K02748.01,0.010476009406435898,1.2279460430145264
K02748.02,0.010216625150463662,1.2216722965240479
K00720.01,0.010001174554562597,1.2271535396575928
K00721.01,0.01042619662427724,1.2272844314575195
K02832.01,0.019328734059402355,1.2534763813018799
K04146.01,0.010460602408383587,1.248999834060669
K02785.01,0.01048626646737247,1.0957846641540527
K00723.03,0.010460209395327021,1.240208625793457
K01598.02,0.010435918787225868,1.2484419345855713
K01598.03,0.010498179474192073,1.2455861568450928
K01595.01,0.010497394104383115,1.2485132217407227
K01586.01,0.010216625182665216,1.2253363132476807
K02002.01,0.010593106243834215,1.2267251014709473
K04706.01,0.01021662511406993,1.2260308265686035
K02520.01,0.010582937043944808,1.2497773170471191
K04292.01,0.010562701128651136,1.2496483325958252
K01888.01,0.010297054688005482,1.2485756874084473
K04034.01,0.010426598903613507,1.2271599769592285
K01909.02,0.010450879681665205,1.2437489032745361
K01929.01,0.01051013951850824,1.24916410446167
K00991.01,0.01049212626108586,1.2267658710479736
K01083.01,0.010464366945566836,1.2270534038543701
K02212.01,0.010427903050435712,1.1786260604858398
K01723.01,0.01000239484757355,1.2476649284362793
K00730.02,0.010584010675230248,1.2141351699829102
K00530.01,0.01046087231948272,1.2482740879058838
K00733.04,0.010577567609379047,1.2261285781860352
K02390.01,0.010000927962319923,1.2246298789978027
K00104.01,0.01001271654825943,1.2480716705322266
K01905.01,0.01044043458851714,1.3190858364105225
K01905.02,0.010007437525425756,1.2866082191467285
K02058.01,0.01064490391468436,1.2344276905059814
K01880.01,0.010496110871105068,1.2348854541778564
K01175.01,0.010437993392286293,1.3046276569366455
K00618.01,0.010512667774287622,1.2439022064208984
K04051.01,0.010434545503652186,1.2277684211730957
K02859.01,0.010464847759824026,1.2534565925598145
K02147.01,0.01051742566067014,1.252349615097046
K02147.02,0.010909752009867574,1.2494332790374756
K00428.01,0.01037080916866922,1.2301621437072754
K01877.01,0.010504103724205424,1.2529990673065186
K02961.01,0.010522233081583718,1.2517237663269043
K00533.01,0.01050191215611981,1.2510418891906738
K01301.02,0.01050855169627552,1.226560115814209
K02131.01,0.010454622401216414,1.228287696838379
K00338.02,0.01021662531147145,1.2229578495025635
K00475.01,0.010478372503117858,1.2485568523406982
K00747.01,0.010428715935280464,1.249772310256958
K02300.01,0.010496232157317846,1.2507216930389404
K03032.01,0.010555566228042995,1.2284085750579834
K00275.02,0.010496322648987557,1.224104881286621
K02845.01,0.010488959926016122,1.2514684200286865
K00087.01,0.010001380859627769,1.251277208328247
K00749.02,0.010544690436132147,1.243332862854004
K01298.01,0.010364887823626545,1.2513084411621094
K02149.01,0.010216625362573305,1.2280910015106201
K01837.01,0.01053648430365257,1.2511613368988037
K02179.02,0.010451097163105374,1.1786394119262695
K02108.01,0.010519427935244593,1.2511053085327148
K02236.01,0.010996556591212858,1.2493388652801514
K01302.01,0.01000895311884127,1.2487201690673828
K01305.02,0.01051388194554096,1.2370874881744385
K02327.01,0.010583504672288543,1.2495722770690918
K01989.01,0.010580651127807844,1.2499942779541016
K03925.03,0.010478030354055184,0.050427913665771484
K00174.01,0.010474927012640146,1.2221379280090332
K00432.01,0.010502047487151776,1.2567291259765625
K00756.01,0.010359762699432062,1.2150568962097168
K00535.01,0.01000703119642257,1.2263309955596924
K00117.02,0.010486171107964024,1.222595453262329
K02936.01,0.01051504618721561,1.2269275188446045
K00194.01,0.010150191204338535,1.2499058246612549
K00757.01,0.010503831561758074,1.228376865386963
K00757.03,0.010490905398057632,1.2247552871704102
K03063.01,0.010012664560844074,1.1814484596252441
K00291.02,0.010216625505377126,1.2233045101165771
K00433.02,0.010013581241605864,1.2288429737091064
K00343.02,0.010014460920111915,1.2380955219268799
K00112.02,0.010506023802414742,1.246870756149292
K06233.01,0.010253706226740149,1.2268867492675781
K01643.01,0.010498254896942923,1.2263901233673096
K01432.01,0.010529081179039945,1.2512271404266357
K01432.04,0.012410541243101347,1.2274062633514404
K00759.02,0.01139667551807467,1.2266035079956055
K03060.01,0.010508777968626664,1.2274937629699707
K01440.01,0.013119088345943362,1.249772310256958
K01889.01,0.010563695475626307,1.2261810302734375
K02442.01,0.010495406136964595,1.2320139408111572
K00124.01,0.010469517127505986,1.250394582748413
K02485.01,0.010497545966977453,1.2277779579162598
K02485.03,0.010497561068173704,1.2177422046661377
K00276.01,0.010470343561853173,1.2505273818969727
K01647.02,0.010504844106775565,1.2238385677337646
K05875.01,0.010544375539860769,0.2431478500366211
K00348.01,0.010008637324765776,1.2512950897216797
K00294.01,0.010216625635576009,1.228762149810791
K03110.01,0.010500733342696137,1.2248945236206055
K01802.01,0.010502863837337159,1.249727725982666
K01651.01,0.01052835205705339,1.2281932830810547
K02069.01,0.010571469100275396,1.2515466213226318
K00330.01,0.010430474380040963,1.25211501121521
K00330.02,0.010500626884253291,1.2412819862365723
K01428.01,0.011480821980466389,1.2501649856567383
K00277.01,0.010077107841764018,1.2506680488586426
K02195.01,0.010498497124368638,1.2506673336029053
K00766.01,0.01001817649610209,1.3070104122161865
K02143.01,0.010462102415927786,1.302765130996704
K02482.01,0.010468976646167472,1.2487900257110596
K03015.01,0.010453020671159158,1.2494516372680664
K04036.01,0.01045101437396623,1.2470295429229736
K00351.01,0.010040200256121323,1.2263615131378174
K00351.06,0.010555184984777886,1.2219009399414062
K02705.01,0.010476195589172314,1.1075360774993896
K00769.01,0.010517865642360458,1.2478878498077393
K02399.01,0.010554176744390988,1.2495098114013672
K01422.03,0.010756688490075217,1.218418836593628
K02296.01,0.010491584448065583,1.2266533374786377
K00773.01,0.0104989502965283,1.2484543323516846
K03101.01,0.01048761845669068,1.2499210834503174
K00168.03,0.010519078608125277,1.2339625358581543
K03109.01,0.01000866481442326,1.249405860900879
K01532.01,0.010446421972520239,1.2498915195465088
K00541.01,0.010515850243510315,1.2486765384674072
K01535.01,0.010021048610183193,1.250009536743164
K00542.01,0.010445972966234437,1.249868631362915
K02376.01,0.010517390831975814,1.1557157039642334
K03116.01,0.010011836996484487,1.2481701374053955
K04745.01,0.010513320233100903,1.2495601177215576
K01531.01,0.01049895037277288,1.2473657131195068
K00620.01,0.010138655086574187,1.2484972476959229
K00620.03,0.010486488083427394,1.2469661235809326
K02173.02,0.010498904843673997,1.2471168041229248
K00543.01,0.010002861702177639,1.2524633407592773
K01828.01,0.01051422867065124,1.250389575958252
K00780.01,0.010491810486195189,1.2498672008514404
K02026.01,0.010448889762487536,1.2495360374450684
K01530.01,0.010438397924837249,1.2263906002044678
K02433.02,0.010905779776567658,1.171159029006958
K00546.02,0.010455821976817464,1.243952989578247
K00784.01,0.010489126181028118,1.2493970394134521
K00785.01,0.010565026008170742,1.2494909763336182
K00153.02,0.010456031945143416,1.2392950057983398
K02372.01,0.010517972514372621,1.2472798824310303
K02264.01,0.010493259210606148,1.2478015422821045
K00279.01,0.010043557961974304,1.2511451244354248
K00279.02,0.010017458538411014,1.2455112934112549
K01474.01,0.010149725278132236,1.250734806060791
K01478.01,0.010141798063770925,1.2507803440093994
K00788.01,0.010526317223358568,1.250844955444336
K00361.01,0.010446721427141125,1.250211477279663
K01516.01,0.010466394367060749,1.2502386569976807
K02463.01,0.010011164810797973,1.252007246017456
K03794.01,0.010546383157818754,1.249664068222046
K00548.01,0.010010189773967894,1.24957275390625
K00791.01,0.010367834420643558,1.2495670318603516
