KOI Name,Period,Time (sec)
K03458.01,1999.91,76.96862936019897
K02886.01,1999.91,76.91880989074707
K01687.01,0.31000000000000005,87.44384813308716
K01882.01,0.01,87.44413542747498
K02019.01,0.81,85.93938207626343
K04068.01,456.41,30.644339561462402
K02753.01,29.210000000000004,66.97253084182739
K00508.02,16.610000000000003,62.82509708404541
K01688.01,0.01,87.43671941757202
K02021.01,1999.91,76.97369885444641
K01127.01,1999.91,76.94480299949646
K00509.02,0.51,79.11440348625183
K01626.01,1999.91,76.94932842254639
K00510.01,0.7100000000000001,66.9957332611084
K00510.02,0.7100000000000001,58.56538391113281
K00854.01,1999.91,87.4375114440918
K01241.01,0.31000000000000005,87.48753237724304
K01241.02,0.01,81.4857885837555
K00511.01,8.01,87.43544101715088
K01826.01,1999.91,87.4101836681366
K00416.01,18.21,87.44165110588074
K00270.01,0.91,87.48662114143372
K00157.01,6.51,87.60367250442505
K02747.01,401.41,66.98083233833313
K03438.01,1999.91,87.41510391235352
K04159.01,1999.91,87.4166669845581
K01236.01,17.810000000000002,87.45376253128052
K00111.01,5.71,87.45933151245117
K02798.01,1999.91,87.41380071640015
K00563.01,1999.91,87.39322066307068
K02282.01,149.51,87.45116877555847
K02086.03,195.71,73.61131310462952
K00564.02,0.81,86.33370232582092
K00864.03,0.31000000000000005,76.24262118339539
K00070.04,0.31000000000000005,74.8366026878357
K00163.01,11.110000000000001,87.44916558265686
K02220.01,1999.91,87.38970971107483
K02220.02,1999.91,70.89599561691284
K00010.01,1999.91,87.50215029716492
K01363.02,1999.91,79.544846534729
K04382.01,36.01,87.44010400772095
K00513.01,129.31,87.42484974861145
K02348.01,1999.91,87.44939470291138
K00869.04,1999.91,73.31067442893982
K01960.02,0.41000000000000003,81.8197226524353
K01628.02,2.01,85.30781984329224
K00670.01,0.01,87.44839930534363
K00671.01,1.4100000000000001,87.44999051094055
K02920.01,0.31000000000000005,87.45697927474976
K00454.01,28.710000000000004,66.96222996711731
K01360.01,18.310000000000002,87.46489095687866
K02028.03,1999.91,83.18933010101318
K00872.01,33.61,87.45733380317688
K00872.02,0.31000000000000005,85.98244905471802
K00566.01,383.71000000000004,60.48924398422241
K02164.01,0.41000000000000003,87.4380156993866
K02561.01,0.81,87.45157051086426
K02051.02,935.4100000000001,74.05996918678284
K02180.01,1999.91,87.4366180896759
K00987.01,11.91,87.43831849098206
K01353.02,2.91,86.67736291885376
K01702.01,0.21000000000000002,85.96279621124268
K06863.01,1999.91,85.85465908050537
K00880.03,0.81,83.91074538230896
K00266.01,25.410000000000004,87.4520161151886
K00313.01,18.71,87.4020562171936
K00676.02,1999.91,83.02684116363525
K00886.01,0.7100000000000001,87.43358325958252
K00678.01,0.41000000000000003,87.4146032333374
K03303.01,1999.91,87.59975790977478
K00679.02,0.01,84.53326106071472
K03097.01,0.01,87.47345566749573
K00890.01,0.81,87.50664591789246
K02458.01,1999.91,87.46432113647461
K02585.01,0.01,87.44535613059998
K02585.02,0.01,79.61907601356506
K01528.01,0.51,87.4549868106842
K05416.01,8.51,19.16362166404724
K01952.01,0.31000000000000005,87.43693232536316
K01952.03,0.31000000000000005,78.80784225463867
K01921.01,1.01,87.47665500640869
K00685.01,0.31000000000000005,87.47053003311157
K01533.01,1999.91,87.4299304485321
K00896.02,6.3100000000000005,84.49386191368103
K00171.02,0.51,80.22221565246582
K00897.01,1999.91,87.51530694961548
K00202.01,1999.91,87.52120423316956
K01511.01,0.6100000000000001,87.47699689865112
K01581.02,1999.91,82.31472706794739
K01553.01,26.410000000000004,87.47426009178162
K01711.01,0.01,87.45743155479431
K00316.01,15.81,87.46632719039917
K02352.02,67.81,79.62525296211243
K02615.01,1999.91,87.47859835624695
K00240.01,344.21000000000004,87.45741558074951
K00155.01,1999.91,87.4879457950592
K05466.01,395.11,85.97748351097107
K00520.01,12.81,87.47611927986145
K00460.01,8.81,87.44161462783813
K01570.01,0.31000000000000005,76.96622014045715
K04005.01,982.71,87.46467423439026
K00318.01,1.51,87.41162371635437
K01015.01,0.41000000000000003,45.43213486671448
K01867.03,0.51,77.59100246429443
K00572.02,1999.91,81.49534678459167
K02593.01,0.21000000000000002,87.4658305644989
K01713.01,130.71,87.47158789634705
K01726.01,44.910000000000004,87.48735880851746
K02144.01,1999.91,87.43273735046387
K01820.02,25.610000000000003,80.42580962181091
K01150.01,1999.91,87.46906638145447
K01151.02,0.01,83.57802295684814
K01142.01,1999.91,87.44170355796814
K00260.03,0.81,80.72980213165283
K00573.02,1999.91,80.82158041000366
K00575.01,1999.91,87.45854902267456
K02145.01,0.01,87.42806506156921
K00152.03,27.310000000000002,81.16693496704102
K00116.04,1999.91,76.86281442642212
K00910.01,143.01,87.46493864059448
K02624.01,1999.91,76.97767782211304
K02529.02,1999.91,84.75088667869568
K02016.01,0.41000000000000003,45.44226312637329
K00370.01,0.51,87.43122243881226
K04300.01,0.31000000000000005,76.95175457000732
K00692.01,0.01,87.42794704437256
K02346.01,0.41000000000000003,87.47882843017578
K02436.01,1100.71,87.449453830719
K01278.02,353.41,85.6511287689209
K00579.01,1.01,87.45068407058716
K01279.01,29.710000000000004,87.41692924499512
K00916.01,3.31,87.43193650245667
K00137.03,0.01,79.21750044822693
K03384.02,0.31000000000000005,83.85866332054138
K06186.01,1.81,86.64400339126587
K01891.01,1999.91,87.44447541236877
K02340.01,276.61,87.41011571884155
K00921.02,0.01,84.85907459259033
K01893.01,175.41,87.4395363330841
K00172.01,13.71,87.42187237739563
K00693.02,0.11,82.63800144195557
K03432.01,0.01,87.44665169715881
K01904.01,2.21,87.3987386226654
K00523.02,1999.91,86.23401761054993
K00581.02,0.41000000000000003,82.70514130592346
K00042.01,17.810000000000002,87.48298525810242
K01404.01,1999.91,87.44516372680664
K02595.02,0.31000000000000005,82.3215320110321
K00923.01,0.51,87.47462773323059
K00464.01,29.210000000000004,87.49982047080994
K02688.01,2.71,53.38866949081421
K04009.01,1999.91,87.42424178123474
K02038.04,0.51,73.71017813682556
K01412.01,1999.91,87.45467162132263
K00700.03,117.51,82.42376589775085
K00159.01,0.31000000000000005,87.43919539451599
K01874.02,1999.91,85.13624739646912
K02169.01,43.01,87.44548749923706
K01413.02,39.410000000000004,79.20516061782837
K01402.01,0.51,87.42826175689697
K01933.01,1999.91,87.44136476516724
K04500.01,0.51,76.98706793785095
K01915.01,1999.91,87.42709136009216
K02256.01,1999.91,76.99232292175293
K00421.01,1999.91,87.51803803443909
K01403.01,0.51,87.46463561058044
K02107.01,1999.91,87.42871904373169
K02491.01,1999.91,87.45968914031982
K01405.01,1999.91,85.95730924606323
K02397.01,1999.91,87.43143939971924
K00585.01,0.41000000000000003,87.43210220336914
K03975.01,182.71,45.478981018066406
K04241.01,1999.91,76.95674586296082
K02298.02,0.81,85.11219906806946
K02020.01,0.01,87.47007441520691
K04215.01,1999.91,87.44483280181885
K00196.01,1999.91,87.5075752735138
K01922.03,1999.91,74.38667631149292
K01977.01,0.31000000000000005,87.43147850036621
K02121.01,0.41000000000000003,87.43755674362183
K00938.03,13.110000000000001,62.976523637771606
K03296.01,1999.91,87.41981840133667
K04076.01,985.71,87.45490169525146
K00707.03,0.31000000000000005,80.47378587722778
K00119.02,0.41000000000000003,84.85007452964783
K00941.03,0.01,63.17493915557861
K01978.02,4.51,84.3027138710022
K00180.01,2.01,87.42621541023254
K01488.01,1999.91,87.43943214416504
K00711.01,11.21,87.43105936050415
K00588.01,0.31000000000000005,87.42107343673706
K01498.01,1999.91,87.42768740653992
K00183.01,1999.91,87.49835705757141
K01854.01,13.21,68.76624464988708
K02913.01,30.310000000000002,87.4443359375
K02545.01,0.31000000000000005,87.48453116416931
K04617.01,54.410000000000004,87.40700030326843
K01913.01,0.41000000000000003,87.43546938896179
K01849.01,0.31000000000000005,87.45963287353516
K00948.01,0.51,87.41780924797058
K02035.01,1.4100000000000001,68.72425651550293
K01505.01,1999.91,87.42168474197388
K01521.01,0.51,87.43329620361328
K00954.01,12.31,87.46104049682617
K01526.01,1999.91,87.44612288475037
K02880.01,1999.91,85.92124700546265
K02715.02,1999.91,41.240060806274414
K00470.01,1999.91,68.77634620666504
K02423.01,0.01,68.75590634346008
K00717.01,0.31000000000000005,87.41223669052124
K02509.01,1999.91,87.41609406471252
K02751.01,1999.91,87.58901596069336
K02732.02,0.41000000000000003,77.32120394706726
K01606.01,26.610000000000003,87.41782665252686
K01955.01,0.41000000000000003,87.45611500740051
K02135.01,0.6100000000000001,68.78530478477478
K01779.02,11.81,62.90032243728638
K02285.01,1000.11,85.96911454200745
K00719.02,0.51,85.36093235015869
K00593.01,974.3100000000001,87.46642971038818
K00593.02,995.51,83.49127984046936
K02748.01,0.41000000000000003,68.74163579940796
K02748.02,0.41000000000000003,65.21008849143982
K00720.01,1999.91,68.79710650444031
K00721.01,0.41000000000000003,68.77747178077698
K02832.01,1999.91,87.40482521057129
K04146.01,1999.91,87.22521257400513
K02785.01,0.31000000000000005,42.64618945121765
K00723.03,4.01,79.7249014377594
K01598.02,1999.91,86.22356104850769
K01598.03,1999.91,85.19804668426514
K01595.01,1999.91,87.43812084197998
K01586.01,1999.91,68.7851574420929
K02002.01,0.01,68.77115845680237
K04706.01,1999.91,68.77400851249695
K02520.01,1999.91,87.4662094116211
K04292.01,218.91,87.43186044692993
K01888.01,0.41000000000000003,87.46706938743591
K04034.01,0.51,68.79843068122864
K01909.02,0.01,83.59701204299927
K01929.01,0.01,87.46796298027039
K00991.01,0.11,68.74053192138672
K01083.01,21.51,68.75307655334473
K02212.01,1999.91,76.92627763748169
K01723.01,1999.91,87.44576358795166
K00730.02,0.01,59.039711236953735
K00530.01,0.51,87.48154473304749
K00733.04,0.01,70.80035734176636
K02390.01,7.41,68.80016565322876
K00104.01,2.51,87.48424983024597
K01905.01,0.41000000000000003,87.45701813697815
K01905.02,0.41000000000000003,83.53607988357544
K02058.01,1999.91,87.45036697387695
K01880.01,23.51,87.4673581123352
K01175.01,0.6100000000000001,68.80475950241089
K00618.01,0.51,68.78819346427917
K04051.01,0.31000000000000005,68.79476380348206
K02859.01,0.41000000000000003,87.46311354637146
K02147.01,0.51,87.52396416664124
K02147.02,0.51,85.93682312965393
K00428.01,1999.91,68.77453899383545
K01877.01,0.31000000000000005,87.4305350780487
K02961.01,0.01,87.47529745101929
K00533.01,1999.91,87.45467591285706
K01301.02,1999.91,78.51461410522461
K02131.01,0.11,68.78783941268921
K00338.02,1999.91,64.77843236923218
K00475.01,0.31000000000000005,87.44305753707886
K00747.01,2.01,87.46823215484619
K02300.01,10.110000000000001,87.43785309791565
K03032.01,1999.91,69.22372460365295
K00275.02,0.01,65.06301379203796
K02845.01,1999.91,87.46645784378052
K00087.01,0.01,87.45318841934204
K00749.02,0.01,80.5501217842102
K01298.01,0.31000000000000005,87.45205593109131
K02149.01,1.51,68.77535438537598
K01837.01,0.51,87.44970893859863
K02179.02,1999.91,75.24939155578613
K02108.01,0.41000000000000003,87.47167229652405
K02236.01,0.6100000000000001,87.4772596359253
K01302.01,6.91,87.44926333427429
K01305.02,1999.91,78.24853992462158
K02327.01,11.81,87.49169087409973
K01989.01,0.41000000000000003,87.43061590194702
K03925.03,0.41000000000000003,5.432382822036743
K00174.01,1.61,68.76429867744446
K00432.01,1069.81,87.44655084609985
K00756.01,11.110000000000001,67.26910352706909
K00535.01,1999.91,68.79746294021606
K00117.02,0.31000000000000005,65.00997138023376
K02936.01,0.51,68.78425598144531
K00194.01,1999.91,87.50709462165833
K00757.01,16.110000000000003,69.25770211219788
K00757.03,377.01,65.86735415458679
K03063.01,1999.91,76.96373462677002
K00291.02,0.51,66.57884216308594
K00433.02,0.31000000000000005,68.29470682144165
K00343.02,0.41000000000000003,78.81122326850891
K00112.02,3.71,85.8301134109497
K06233.01,2.11,67.81927800178528
K01643.01,83.81000000000002,68.78269648551941
K01432.01,82.71000000000001,87.44593238830566
K01432.04,1999.91,68.28063631057739
K00759.02,1999.91,67.66386818885803
K03060.01,0.21000000000000002,69.22325420379639
K01440.01,1999.91,87.47056913375854
K01889.01,0.51,69.24433708190918
K02442.01,1999.91,85.94280481338501
K00124.01,1.4100000000000001,87.47620725631714
K02485.01,1.11,69.25206470489502
K02485.03,15.110000000000001,61.580692768096924
K00276.01,41.71,87.4424352645874
K01647.02,0.01,65.2866997718811
K05875.01,0.51,11.585504531860352
K00348.01,28.51,87.45142960548401
K00294.01,34.41,68.78855538368225
K03110.01,376.71000000000004,69.24363207817078
K01802.01,0.51,87.47716689109802
K01651.01,1999.91,69.242840051651
K02069.01,0.01,87.46858191490173
K00330.01,1999.91,87.43751692771912
K00330.02,1999.91,79.41702675819397
K01428.01,0.81,87.47517991065979
K00277.01,8.11,87.49148273468018
K02195.01,1999.91,87.44989562034607
K00766.01,206.41,85.95327520370483
K02143.01,1999.91,87.47078061103821
K02482.01,0.21000000000000002,87.44942259788513
K03015.01,0.31000000000000005,87.45319509506226
K04036.01,1999.91,87.41756892204285
K00351.01,0.01,69.22736144065857
K00351.06,1022.11,65.6652467250824
K02705.01,0.6100000000000001,53.24368906021118
K00769.01,1999.91,87.44182777404785
K02399.01,0.51,87.45716190338135
K01422.03,0.01,64.94528245925903
K02296.01,1999.91,69.2586829662323
K00773.01,1999.91,87.42876267433167
K03101.01,1999.91,87.4189350605011
K00168.03,1999.91,76.01947522163391
K03109.01,0.01,87.46883058547974
K01532.01,1.51,87.4576587677002
K00541.01,943.61,87.46871447563171
K01535.01,0.01,87.41931104660034
K00542.01,0.7100000000000001,87.42050361633301
K02376.01,0.31000000000000005,58.755844831466675
K03116.01,1999.91,87.44417333602905
K04745.01,1999.91,87.49104356765747
K01531.01,0.41000000000000003,87.56482815742493
K00620.01,45.21,87.60736560821533
K00620.03,0.7100000000000001,85.31279420852661
K02173.02,1.51,85.8812849521637
K00543.01,0.41000000000000003,87.46534967422485
K01828.01,7.61,87.44866299629211
K00780.01,0.7100000000000001,87.42400765419006
K02026.01,1.61,87.4177348613739
K01530.01,0.31000000000000005,69.21567940711975
K02433.02,1999.91,71.04319381713867
K00546.02,1999.91,83.85795021057129
K00784.01,0.41000000000000003,87.39932942390442
K00785.01,1050.91,87.44641852378845
K00153.02,8.91,80.85995721817017
K02372.01,0.21000000000000002,87.42153477668762
K02264.01,0.31000000000000005,87.45337510108948
K00279.01,14.21,87.41144824028015
K00279.02,0.01,84.2478518486023
K01474.01,69.81,87.49783539772034
K01478.01,1.4100000000000001,87.43296766281128
K00788.01,1999.91,87.46042275428772
K00361.01,0.31000000000000005,87.43009114265442
K01516.01,1999.91,87.41627335548401
K02463.01,25.710000000000004,87.47188878059387
K03794.01,1999.91,87.50083446502686
K00548.01,0.7100000000000001,87.43253564834595
K00791.01,12.610000000000001,87.48934555053711
