# OBJECT
# objectid = HAT-196-0003510
# hatid = HAT-196-0003510; twomassid = 18173731+3637170; ucac4id = 149424274
# network = HN; stations = HN07,HN09; ndet = 4728
# ra = 274.405476; decl = 36.62141
# pmra = 14.0; pmra_err = 2.1
# pmdecl = 4.1; pmdecl_err = 0.8
# jmag = 10.844; hmag = 10.522; kmag = 10.481; bmag = 13.177; vmag = 12.061
# sdssg = None; sdssr = None; sdssi = None
#
# METADATA
# datarelease = 0; lcversion = 0
# lastupdated = 1519844366.371; lcserver = be56624
# comment = initial HN lightcurve creation
# lcbestaperture = {"ap": ["002"], "ism": ["002"]}
# lcsortcol = rjd
# lcfiltersql = 
# lcnormcols = 
#
# CAMFILTERS
# 7 - I - Bessel I (Omega Optical 0303)
# 9 - I - Bessel I (Omega Optical)
#
# PHOTAPERTURES
# 000 - 1.45 px
# 001 - 1.95 px
# 002 - 2.35 px
#
# COLUMNS
# 000 - rjd - time of observation in Reduced Julian date (JD is RJD + 2400000.0)
# 001 - bjd - time of observation in Baryocentric Julian date (this is BJD_TDB: JD_UTC + JD_to_TDB_corr + romer_delay)
# 002 - net - network of telescopes observing this target
# 003 - stf - station ID of the telescope observing this target
# 004 - cfn - camera frame serial number
# 005 - cfs - camera subframe id
# 006 - ccd - camera CCD position number
# 007 - prj - project ID of this observation
# 008 - fld - observed field name
# 009 - frt - image frame type (flat, object, etc.)
# 010 - flt - filter ID from the filters table
# 011 - exp - exposure time for this observation in seconds
# 012 - tfs - telescope focus setting
# 013 - ttt - telescope tube temperature [deg]
# 014 - tms - telescope mount state (tracking, drizzling, etc.)
# 015 - mph - moon phase at this observation
# 016 - iha - hour angle of object at this observation
# 017 - izd - zenith distance of object at this observation
# 018 - xcc - x coordinate on CCD chip
# 019 - ycc - y coordinate on CCD chip
# 020 - bgv - sky background measurement around object in ADU
# 021 - bge - error in sky background measurement in ADU
# 022 - fsv - source extraction S parameter (the PSF spatial RMS)
# 023 - fdv - source extraction D parameter (the PSF spatial ellipticity in xy)
# 024 - fkv - source extraction K parameter (the PSF spatial diagonal ellipticity)
# 025 - aim_000 - aperture photometry raw instrumental magnitude in aperture 000
# 026 - aie_000 - aperture photometry raw instrumental mag error in aperture 000
# 027 - aiq_000 - aperture photometry raw instrumental mag quality flag for aperture 000
# 028 - aim_001 - aperture photometry raw instrumental magnitude in aperture 001
# 029 - aie_001 - aperture photometry raw instrumental mag error in aperture 001
# 030 - aiq_001 - aperture photometry raw instrumental mag quality flag for aperture 001
# 031 - aim_002 - aperture photometry raw instrumental magnitude in aperture 002
# 032 - aie_002 - aperture photometry raw instrumental mag error in aperture 002
# 033 - aiq_002 - aperture photometry raw instrumental mag quality flag for aperture 002
# 034 - arm_000 - aperture photometry fit magnitude in aperture 000
# 035 - arm_001 - aperture photometry fit magnitude in aperture 001
# 036 - arm_002 - aperture photometry fit magnitude in aperture 002
# 037 - aep_000 - aperture photometry EPD magnitude in aperture 000
# 038 - aep_001 - aperture photometry EPD magnitude in aperture 001
# 039 - aep_002 - aperture photometry EPD magnitude in aperture 002
# 040 - atf_000 - aperture photometry TFA magnitude in aperture 000
# 041 - atf_001 - aperture photometry TFA magnitude in aperture 001
# 042 - atf_002 - aperture photometry TFA magnitude in aperture 002
#
# LIGHTCURVE
53529.6484075,2453529.6519129,HN,7,53288,nan,1,nan,G18073730_196,object,7,300.000,115,nan,D20,0.01,nan,nan,1461.331,817.032,1627.830,8.770,0.93380,-0.00260,-0.07390,11.79451,0.01231,G,11.50783,0.01228,G,11.38673,0.01294,G,11.68170,11.40230,11.28870,11.30019,11.29749,11.29119,11.30050,11.30450,11.30625
53529.6522976,2453529.6558030,HN,7,53289,nan,1,nan,G18073730_196,object,7,300.000,115,nan,D20,0.01,nan,nan,1485.920,821.104,1230.180,6.710,0.94480,-0.01530,-0.05740,11.76876,0.01000,G,11.47909,0.00977,G,11.35687,0.01017,G,11.67530,11.39080,11.27360,11.29011,11.28508,11.27962,11.28803,11.30509,11.30470
53529.6562811,2453529.6597866,HN,7,53290,nan,1,nan,G18073730_196,object,7,300.000,115,nan,D20,0.01,nan,nan,1483.599,821.665,1092.320,7.140,0.99000,-0.03020,-0.05650,11.75297,0.01029,G,11.48283,0.01025,G,11.37232,0.01081,G,11.68220,11.41190,11.30400,11.30845,11.30946,11.30759,11.30543,11.30626,11.30642
53529.6601506,2453529.6636562,HN,7,53291,nan,1,nan,G18073730_196,object,7,300.000,115,nan,D20,0.01,nan,nan,1486.151,821.889,1010.100,6.760,0.97400,-0.03350,-0.03750,11.75468,0.00995,G,11.47586,0.00981,G,11.37295,0.01037,G,11.69390,11.41510,11.31330,11.31073,11.31616,11.32499,11.31812,11.30575,11.30680
53529.6642012,2453529.6677068,HN,7,53293,nan,1,nan,G18073730_196,object,7,300.000,115,nan,D20,0.01,nan,nan,1486.408,821.374,932.760,5.900,1.01440,-0.02690,-0.05960,11.71519,0.00890,G,11.45034,0.00876,G,11.34591,0.00917,G,11.67430,11.40380,11.29750,11.30126,11.30349,11.30310,11.30113,11.30493,11.30533
53529.6680573,2453529.6715630,HN,7,53294,nan,1,nan,G18073730_196,object,7,300.000,115,nan,D20,0.01,nan,nan,1486.560,821.899,927.370,5.950,1.01680,-0.04060,-0.05860,11.70791,0.00890,G,11.43752,0.00872,G,11.32913,0.00911,G,11.67120,11.39600,11.28590,11.29705,11.29641,11.29318,11.29901,11.30480,11.30435
53529.6719230,2453529.6754288,HN,7,53295,nan,1,nan,G18073730_196,object,7,300.000,115,nan,D20,0.01,nan,nan,1485.001,821.927,908.190,6.780,1.07400,-0.03890,-0.06720,11.69717,0.00954,G,11.42747,0.00945,G,11.31787,0.00993,G,11.68740,11.40200,11.28570,11.30434,11.30350,11.29932,11.30086,11.30496,11.30597
53529.6758086,2453529.6793144,HN,7,53296,nan,1,nan,G18073730_196,object,7,300.000,115,nan,D20,0.02,nan,nan,1486.256,821.425,890.560,5.740,1.05200,-0.02370,-0.07260,11.69200,0.00862,G,11.42311,0.00843,G,11.31951,0.00882,G,11.68230,11.40180,11.29160,11.30561,11.30143,11.29954,11.30723,11.30664,11.30634
53529.6799417,2453529.6834476,HN,7,53298,nan,1,nan,G18073730_196,object,7,300.000,115,nan,D20,0.02,nan,nan,1485.902,821.219,899.010,6.270,1.07200,-0.03350,-0.07840,11.67644,0.00896,G,11.41244,0.00886,G,11.30987,0.00932,G,11.67680,11.39890,11.28840,11.29578,11.29602,11.29866,11.29366,11.30504,11.30553
53529.6838215,2453529.6873275,HN,7,53299,nan,1,nan,G18073730_196,object,7,300.000,115,nan,D20,0.02,nan,nan,1486.706,821.090,894.820,5.740,1.06840,-0.03240,-0.05250,11.67387,0.00851,G,11.41271,0.00837,G,11.31078,0.00875,G,11.67660,11.40300,11.29390,11.29600,11.29905,11.30156,11.29853,11.30491,11.30557
