\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_007676_V01_west_raw.dat
\INPUT_TYPE = "RAW"
\START_DATE = "Fri Oct 27, 07:06:26 2006"               
\STOP_DATE = "Mon Nov 24, 09:34:38 2008"               
\fixlen = T
\NUMRECORDS = 603      
\
\ This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu 
\ Thu Feb 25, 16:57:34 2016
\ Documentation for the KELT Survey dataset can be found at http://exoplanetarchive.ipac.caltech.edu/docs/KELT.html
\
|          TIME|     MAG|MAG_ERR|
|          real|    real|   real|
|             d|     mag|    mag|
|          null|    null|   null|
 2454035.796138 12.54207 0.00324 
 2454035.796138 12.54207 0.00324 
 2454035.801601 12.53760 0.00307 
 2454036.792748 12.53473 0.00312 
 2454036.798212 12.54331 0.00299 
 2454036.803677 12.53133 0.00273 
 2454037.790288 12.54095 0.00313 
 2454037.795751 12.54153 0.00295 
 2454037.801215 12.53342 0.00293 
 2454038.786837 12.52202 0.00307 
 2454038.792301 12.53552 0.00298 
 2454038.797767 12.52613 0.00317 
 2454039.786156 12.52944 0.00337 
 2454040.782391 12.52479 0.00376 
 2454048.758326 12.53880 0.00385 
 2454048.769051 12.53210 0.00352 
 2454048.774412 12.51569 0.00348 
 2454048.779774 12.53267 0.00362 
 2454050.753257 12.52766 0.00357 
 2454050.758623 12.51579 0.00344 
 2454050.763985 12.54154 0.00326 
 2454050.769353 12.51325 0.00337 
 2454052.749244 12.53845 0.00325 
 2454052.754611 12.52435 0.00296 
 2454052.759974 12.51554 0.00314 
 2454052.765340 12.54432 0.00294 
 2454052.770701 12.51558 0.00297 
 2454053.747612 12.53271 0.00324 
 2454053.758345 12.52557 0.00311 
 2454053.763714 12.52508 0.00306 
 2454053.769083 12.53392 0.00300 
 2454054.744176 12.52933 0.00321 
 2454054.754916 12.54000 0.00297 
 2454054.760287 12.53439 0.00293 
 2454054.765656 12.53560 0.00303 
 2454055.738458 12.52473 0.00319 
 2454055.749196 12.53062 0.00301 
 2454055.754566 12.52874 0.00300 
 2454055.759929 12.52156 0.00303 
 2454055.765298 12.53474 0.00297 
 2454056.739140 12.54187 0.00342 
 2454056.744508 12.53798 0.00300 
 2454056.749872 12.52612 0.00313 
 2454056.755241 12.52679 0.00315 
 2454056.760609 12.52281 0.00308 
 2454057.734189 12.53192 0.00329 
 2454057.744929 12.53700 0.00315 
 2454057.750291 12.52513 0.00315 
 2454057.755659 12.53403 0.00315 
 2454057.761029 12.52733 0.00322 
 2454058.733748 12.52361 0.00319 
 2454058.744484 12.53130 0.00319 
 2454058.749848 12.53504 0.00304 
 2454058.755216 12.53336 0.00316 
 2454059.730258 12.52173 0.00324 
 2454059.735624 12.53769 0.00299 
 2454059.740993 12.53173 0.00312 
 2454059.746355 12.52302 0.00308 
