\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_028453_V01_west_tfa.dat
\INPUT_TYPE = "RAW"
\START_DATE = "Fri Oct 27, 07:06:26 2006"               
\STOP_DATE = "Mon Nov 24, 09:34:38 2008"               
\fixlen = T
\NUMRECORDS = 590      
\
\ This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu 
\ Thu Feb 25, 16:58:53 2016
\ Documentation for the KELT Survey dataset can be found at http://exoplanetarchive.ipac.caltech.edu/docs/KELT.html
\
|          TIME|     MAG|MAG_ERR|
|          real|    real|   real|
|             d|     mag|    mag|
|          null|    null|   null|
 2454035.796138 13.41908 0.00575 
 2454035.801601 13.44063 0.00531 
 2454036.792748 13.42883 0.00560 
 2454036.798212 13.43803 0.00522 
 2454036.803677 13.42124 0.00480 
 2454037.790288 13.42654 0.00549 
 2454037.795751 13.43695 0.00507 
 2454037.801215 13.41324 0.00505 
 2454038.786837 13.43245 0.00535 
 2454038.792301 13.42728 0.00516 
 2454039.786156 13.42594 0.00605 
 2454040.782391 13.43236 0.00696 
 2454048.758326 13.42928 0.00725 
 2454048.769051 13.42953 0.00645 
 2454048.774412 13.42232 0.00629 
 2454048.779774 13.42511 0.00667 
 2454050.753257 13.43165 0.00645 
 2454050.758623 13.42913 0.00615 
 2454050.763985 13.40103 0.00580 
 2454050.769353 13.41750 0.00597 
 2454052.749244 13.43731 0.00601 
 2454052.754611 13.43688 0.00530 
 2454052.759974 13.44128 0.00549 
 2454052.765340 13.42740 0.00528 
 2454052.770701 13.42979 0.00525 
 2454053.747612 13.41935 0.00574 
 2454053.758345 13.42156 0.00541 
 2454053.763714 13.43468 0.00528 
 2454053.769083 13.41648 0.00520 
 2454054.744176 13.43255 0.00564 
 2454054.754916 13.41799 0.00515 
 2454054.760287 13.42168 0.00501 
 2454054.765656 13.41625 0.00527 
 2454055.738458 13.42333 0.00557 
 2454055.749196 13.41112 0.00520 
 2454055.754566 13.43058 0.00513 
 2454055.759929 13.42869 0.00521 
 2454055.765298 13.41495 0.00513 
 2454056.739140 13.41062 0.00621 
 2454056.744508 13.42363 0.00517 
 2454056.749872 13.43771 0.00543 
 2454056.755241 13.43000 0.00547 
 2454056.760609 13.43378 0.00530 
 2454057.734189 13.41969 0.00590 
 2454057.744929 13.41736 0.00559 
 2454057.750291 13.41624 0.00551 
 2454057.755659 13.41473 0.00553 
 2454057.761029 13.42943 0.00568 
 2454058.733748 13.42254 0.00556 
 2454058.744484 13.42365 0.00563 
 2454058.755216 13.42583 0.00554 
 2454059.730258 13.42045 0.00572 
 2454059.735624 13.43088 0.00516 
 2454059.740993 13.43764 0.00540 
 2454059.746355 13.44053 0.00531 
 2454059.751725 13.42510 0.00553 
 2454060.728783 13.42639 0.00561 
 2454060.739524 13.42641 0.00525 
